doc_id,type,gold_label,pred_label,overlap,gold_text,pred_text
1,SPURIOUS,O,Premise,0.000,,Probably not even a bolt to the brain either.
1,SPURIOUS,O,Premise,0.000,,"I do see a distinction between a pet and livestock we domesticated those pet animals for the purpose of companionship in the case of the dog, a symbiotic relationship involving feeding them scraps for protection against predators that their scent can pick up easier than our sight, particularly at night bonded with them specifically because their utility functions are greater as companions than as meat"
1,SPURIOUS,O,Premise,0.000,,Chickens simply aren't.
1,SPURIOUS,O,Premise,0.000,,I wouldn't want to witness it
1,SPURIOUS,O,Premise,0.000,,"I would accept that as a humane death ( as humane as we can make death, anyway) it has as little pain as we can deliver."
1,SPURIOUS,O,Premise,0.000,,"a better way would be a proper Brompton Cocktail that would taint meat, and so is unfeasible here is the big problem I have"
1,SPURIOUS,O,Premise,0.000,,I wish it weren't so
1,SPURIOUS,O,Premise,0.000,,it is
1,SPURIOUS,O,Premise,0.000,,"Carrots get eaten or boiled alive and we have no evidence that suggests, one way or another, if that is causing them suffering their nervous system is sufficiently different from us we wouldn't know what we were looking for"
1,SPURIOUS,O,Premise,0.000,,other plants that will actively tense up in response to needle pricks will stop responding when exposed to typical anasthetics
1,SPURIOUS,O,Premise,0.000,,"when plants behave in an animal-like manner, they can and do respond to some sort of pain stimuli."
1,SPURIOUS,O,Premise,0.000,,"So, I don't consider plants to be necessarily more moral."
1,SPURIOUS,O,Premise,0.000,,I find death by human to be more humane than death by any other cause that most game or livestock animals could hope for
1,SPURIOUS,O,Premise,0.000,,we should be working to improve it
1,SPURIOUS,O,Premise,0.000,,future animals benefit more by my consumption of meat than they would if I was trying to go vegetarian / vegan
1,SPURIOUS,O,Premise,0.000,,I may have a different stance on seeing no difference between companion animals and farm animals
1,SPURIOUS,O,Premise,0.000,,we have domesticated some animals does not mean they suffer any differently to their wild cousins.
1,SPURIOUS,O,Claim,0.000,,Are you seriously saying you consider slaughtering an animal morally equal to harvesting a crop?
1,SPURIOUS,O,Premise,0.000,,"If I were eating veggies, I 'd consume several plants I consider my 1 chicken/2 days to be morally equivalent to the 8 heads of lettuce / day it would take me to get the same basic caloric intake ( note: I don't have any real accuracy for the amount per day, just a rough guesstimation)"
1,SPURIOUS,O,Premise,0.000,,to be about morally equal.
1,SPURIOUS,O,Premise,0.000,,A sheep with a shepherd is many times less likely to have its throat ripped out by a wolf and having its last experience on earth be something as gruesome as the beginnings of being eaten.
1,SPURIOUS,O,Premise,0.000,,there is nothing past that instant
1,SPURIOUS,O,Premise,0.000,,at the very least we are less vicious than other predators in that we wait until the animal is definitely dead before we start eating it
1,SPURIOUS,O,Premise,0.000,,I'm not arguing that death at the hands of humans is better than living on
1,SPURIOUS,O,Premise,0.000,,living on is better than just about any death
1,SPURIOUS,O,Premise,0.000,,"I'm arguing that of the potential ways to die, being killed is the best an animal can realistically hope for"
2,MATCH,Premise,Premise,1.000,"but once they have to dig into their pockets, their laziness will sure vanish!","but once they have to dig into their pockets, their laziness will sure vanish!"
2,MATCH,Premise,Premise,1.000,"Of course, first they 'd actually need to be caught in the act by public order officers,","Of course, first they 'd actually need to be caught in the act by public order officers,"
2,MATCH,Premise,Premise,1.000,And when bad luck does strike and you step into one of the many' land mines' you have to painstakingly scrape the remains off your soles.,And when bad luck does strike and you step into one of the many' land mines' you have to painstakingly scrape the remains off your soles.
2,MISS,Premise,O,0.000,One can hardly move in Friedrichshain or Neukölln these days without permanently scanning the ground for dog dirt.,
2,MISS,Claim,O,0.000,"Higher fines are therefore the right measure against negligent, lazy or simply thoughtless dog owners.",
2,SPURIOUS,O,Claim,0.000,,One can hardly move in Friedrichshain or Neukölln these days without permanently scanning the ground for dog dirt.
2,SPURIOUS,O,Premise,0.000,,"Higher fines are therefore the right measure against negligent, lazy or simply thoughtless dog owners."
3,MATCH,Premise,Premise,1.000,You 've appealed to all my sensibilities around this kind of issue,You've appealed to all my sensibilities around this kind of issue
3,MATCH,Premise,Premise,1.000,"Many religions have historically encouraged, or even required violence, and once that religion and it 's expectation of violence is established, it makes it much more difficult to enact societal change on the group.","Many religions have historically encouraged, or even required violence, and once that religion and it's expectation of violence is established, it makes it much more difficult to enact societal change on the group."
3,MATCH,Claim,Claim,1.000,You are probably right that cultural norms are extremely influential in the creation of a religion,You are probably right that cultural norms are extremely influential in the creation of a religion
3,MATCH,Premise,Premise,1.000,the belief eventually becomes the driving force and incentive for the action in later generations.,the belief eventually becomes the driving force and incentive for the action in later generations.
3,MATCH,Premise,Premise,1.000,Perhaps some facets of these historical religions were based off of a desire to justify actions that the original practitioners would have done anyway,Perhaps some facets of these historical religions were based off of a desire to justify actions that the original practitioners would have done anyway
3,MATCH,Premise,Premise,1.000,Aztecs required human sacrifice in their religious rituals.,Aztecs required human sacrifice in their religious rituals.
3,MATCH,Premise,Premise,1.000,The Thuggee cult believed that the murder of innocents was necessary to appease Kali and prevent the destruction of the world.,The Thuggee cult believed that the murder of innocents was necessary to appease Kali and prevent the destruction of the world.
3,MATCH,Premise,Premise,1.000,Vikings believed that the highest achievement and best place in the afterlife were gained by dying bravely in battle.,Vikings believed that the highest achievement and best place in the afterlife were gained by dying bravely in battle.
3,MATCH,Claim,Claim,1.000,that does not mean that a religion can not have violence as an integral part of it,that does not mean that a religion can not have violence as an integral part of it
3,MATCH,Premise,Premise,0.857,"For example, Congregationalists and Universaliists.","example, Congregationalists and Universaliists."
3,MATCH,Claim,Claim,0.850,I think that most Jewish people do n't want to stone adulterers and most Muslims do n't want to stone non believers.,I think that most Jewish people don't want to stone adulterers and most Muslims don't want to stone non believers.
3,MISS,Claim,O,0.000,"I point out that many Christians follow the bible which has numerous examples of sexism, but in application, there are numerous branches of Christianity that are no more sexist than secular groups.",
3,MISS,Claim,O,0.000,"my belief is that while religion can inform the views of people, it is far more likely that religion will be used to justify actions that would have been executed any way.",
3,MISS,Claim,O,0.000,Most branches of modern religions are n't inherently violent,
3,MISS,Claim,O,0.000,there are complex socio-political issues involving the ones that are,
3,MISS,Premise,O,0.000,e.g. how much of the violence perpetrated by Wahabist Islamists is based off of true religious fanaticism,
3,MISS,Premise,O,0.000,"how much is caused by angry, politically disenfranchised young men who seek out an ideology that justifies their anger with America / the West",
3,MISS,Claim,O,0.000,"once that religion is established as the capital-T Truth, the tail begins wagging the dog and culture shifts to accomodate and protect that Truth.",
3,MISS,Premise,O,0.000,"It 's hard enough to change a social norm of violence when it 's simply cultural, it 's even harder if people have been conditioned to believe that the norm is all that stands in the way of preventing the end of the world or is a persons only way into Valhalla.",
3,MISS,Claim,O,0.000,I think in those cases we can both say that the religion is inherently violent,
3,MISS,Claim,O,0.000,that even if culture helped start that norm it eventually becomes the religion that causes the actions.,
3,MISS,Claim,O,0.000,This is exactly the kind of explanation I was looking for.,
3,MISS,Claim,O,0.000,That was terrific.,
3,SPURIOUS,O,Premise,0.000,,"my belief is that while religion can inform the views of people, it is far more likely that religion will be used to justify actions that would have been executed any way."
3,SPURIOUS,O,Premise,0.000,,Most branches of modern religions aren't inherently violent
3,SPURIOUS,O,Premise,0.000,,"there are complex socio-political issues involving the ones that are e.g. how much of the violence perpetrated by Wahabist Islamists is based off of true religious fanaticism how much is caused by angry, politically disenfranchised young men who seek out an ideology that justifies their anger with America / the West"
3,SPURIOUS,O,Premise,0.000,,"once that religion is established as the capital-T Truth, the tail begins wagging the dog and culture shifts to accomodate and protect that Truth."
3,SPURIOUS,O,Claim,0.000,,"It's hard enough to change a social norm of violence when it's simply cultural, it's even harder if people have been conditioned to believe that the norm is all that stands in the way of preventing the end of the world or is a persons only way into Valhalla."
3,SPURIOUS,O,Claim,0.000,,I think in those cases we can both say that the religion is inherently violent that even if culture helped start that norm it eventually becomes the religion that causes the actions.
3,SPURIOUS,O,Premise,0.000,,This is exactly the kind of explanation I was looking for.
3,SPURIOUS,O,Premise,0.000,,That was terrific.
4,MATCH,Premise,Premise,1.000,But surely these costs could be covered by a minimal increase in rent over the course of the entire lease.,But surely these costs could be covered by a minimal increase in rent over the course of the entire lease.
4,MATCH,Premise,Premise,1.000,Clearly the landlord has to pay for some repairs before a new lease.,Clearly the landlord has to pay for some repairs before a new lease.
4,MATCH,Claim,Claim,1.000,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.
4,MISS,Claim,O,0.000,All the more so as for an adequate profit the rental rate as compared to the base rent need not be raised for every new lease.,
4,SPURIOUS,O,Premise,0.000,,All the more so as for an adequate profit the rental rate as compared to the base rent need not be raised for every new lease.
5,MATCH,Claim,Claim,1.000,the EU should intervene right away.,the EU should intervene right away.
5,MATCH,Premise,Premise,1.000,"Since, however, in Russia besides gas and oil only propaganda and corruption rule,","Since, however, in Russia besides gas and oil only propaganda and corruption rule,"
5,MATCH,Premise,Premise,1.000,"Humanity has made enough mistakes throughout history by waiting too long, and when it has finally reacted, the only remaining option has usually been war.","Humanity has made enough mistakes throughout history by waiting too long, and when it has finally reacted, the only remaining option has usually been war."
5,MATCH,Claim,Claim,1.000,A violation of international law should be more than enough to consider a reaction!,A violation of international law should be more than enough to consider a reaction!
5,MISS,Premise,O,0.000,"It 's to be noted that in our civilized world, in a democratic country, the people can determine their own fate,",
5,MISS,Premise,O,0.000,"as long as the motivation of those people is n't triggered by propaganda, corruption and military pressure.",
5,SPURIOUS,O,Premise,0.000,,"It's to be noted that in our civilized world, in a democratic country, the people can determine their own fate, as long as the motivation of those people isn't triggered by propaganda, corruption and military pressure."
6,MISS,Premise,O,0.000,I think Berlin with its two inner-city airports was lucky not having to experience an airplane catastrophe for decades.,
6,MISS,Premise,O,0.000,For safety reasons alone I find continued operation wrong.,
6,MISS,Premise,O,0.000,"Also, Berlin urgently needs inner-city areas for business and industry, and for housing.",
6,MISS,Premise,O,0.000,Closing down Tegel will have health benefits for hundreds of thousands in the approach path.,
6,MISS,Premise,O,0.000,These areas will be upgraded economically due to these factors ( housing health and employment).,
6,MISS,Claim,O,0.000,"After the new BER Airport has been commissioned, Tegel should definitely be closed.",
7,MATCH,Claim,Claim,1.000,"If that was a good basis for having a huge population, India would be a superpower","If that was a good basis for having a huge population, India would be a superpower"
7,MATCH,Claim,Claim,1.000,"Simply speaking, one person can set in motion drastic change for an entire nation","Simply speaking, one person can set in motion drastic change for an entire nation"
7,MATCH,Claim,Claim,1.000,This is to be considered if one is convinced that having a higher population coming from none-abortions results in a strain for resources in the country,This is to be considered if one is convinced that having a higher population coming from none-abortions results in a strain for resources in the country
7,MATCH,Claim,Claim,1.000,Is a more highly populated and economically productive America today going to result in an America tomorrow that can handle over population problems,Is a more highly populated and economically productive America today going to result in an America tomorrow that can handle over population problems
7,MATCH,Premise,Premise,1.000,surely its a significant number,surely its a significant number
7,MATCH,Claim,Claim,1.000,Its debatable how many women are having abortions due to financial reasons,Its debatable how many women are having abortions due to financial reasons
7,MATCH,Premise,Premise,1.000,"Without the extra population from abortions, has there been proportionately more immigration to fill labor needs, or are the millions of illegals from Mexico as likely to be so numerous even if there was a higher none-abortion population","Without the extra population from abortions, has there been proportionately more immigration to fill labor needs, or are the millions of illegals from Mexico as likely to be so numerous even if there was a higher none-abortion population"
7,MATCH,Claim,Claim,1.000,Its a complicated issue,Its a complicated issue
7,MATCH,Premise,Premise,1.000,Every middle-class child in the country would receive a lower quality education if there were 55 million more around,Every middle-class child in the country would receive a lower quality education if there were 55 million more around
7,MATCH,Premise,Premise,1.000,"Waging war to purposefully lower population, even with a country facing similar issues, would cost not only resources, but it would also cause political, cultural, and global issues","Waging war to purposefully lower population, even with a country facing similar issues, would cost not only resources, but it would also cause political, cultural, and global issues"
7,MATCH,Claim,Claim,1.000,"One possibility is that there would be wars waged to try to kill them all, perhaps even with other countries with similar problems","One possibility is that there would be wars waged to try to kill them all, perhaps even with other countries with similar problems"
7,MATCH,Claim,Claim,1.000,"These people would have been raised by their incompetent parents to drain down society, increase crime rates, suck up resources, and generally screw things up","These people would have been raised by their incompetent parents to drain down society, increase crime rates, suck up resources, and generally screw things up"
7,MATCH,Premise,Premise,1.000,Something in the ballpark of 45 % of women who have abortions have more than one abortion,Something in the ballpark of 45 % of women who have abortions have more than one abortion
7,MATCH,Claim,Claim,0.947,"Mexicans are the supreme race, native Americans will go extinct through abortion and then out-breeding.","Mexicans are the supreme race, native Americans will go extinct through abortion and then out-breeding"
7,MISS,Premise,O,0.000,There have been 55 million abortions in the US since 1973,
7,MISS,Claim,O,0.000,"Various ways to lower a resource negative population would have to be explored, if not because of this 55 million, then because of the next 55 million",
7,MISS,Premise,O,0.000,America 's innovation and education rankings would be lower,
7,MISS,Premise,O,0.000,Does n't immigration of a working class citizen on such a massive scale cause dissonance in a country more so than it does cultural exchange,
7,MISS,Claim,O,0.000,it would have been preferable to have our abortions alive,
7,MISS,Premise,O,0.000,"Or are we talking about a population so huge that race and national identity are insignificant, that there is always going to be a huge amount of hostility between different demographics",
7,MISS,Claim,O,0.000,Perhaps the immigration of illegals is lowering the value of blue collar work and makes it harder for the borderline impoverished citizens to provide for their children,
7,MISS,Premise,O,0.000,how many of these women would n't be having financial troubles if there was n't competition from cheap illegal labor to keep wages lower,
7,MISS,Claim,O,0.000,This holds true even if illegal immigration is an overall plus to the countries value,
7,MISS,Claim,O,0.000,this discussion is abstract enough to go into some weird places and that it is necessary to have a stopping point,
7,MISS,Claim,O,0.000,would having a higher population from none-abortion just add on to the problems of a world going to shit,
7,MISS,Premise,O,0.000,An aborted fetus is likely to have been a less productive person than a never-considered-for-abortion fetus,
7,MISS,Claim,O,0.000,"in an industrial society, its likely that these abortions would still be more productive than not",
7,MISS,Claim,O,0.000,Then there was the debate as to whether or not a larger population with less resources per person is more innovative than a smaller one,
7,MISS,Claim,O,0.000,Modern technology like the internet must be considered,
7,MISS,Premise,O,0.000,55 million chances to do so is n't a bad place to start.,
7,MISS,Claim,O,0.000,"Good point none-the-less, but I disagree",
7,MISS,Premise,O,0.000,"( should be noted that India has less internet users and that the availibilty of the internet may play a huge part in people with less wealth being able to be innovative,",
7,MISS,Claim,O,0.000,"with the internet taken into account, your answer could be true)",
7,SPURIOUS,O,Claim,0.000,,There have been 55 million abortions in the US since 1973
7,SPURIOUS,O,Premise,0.000,,"Various ways to lower a resource negative population would have to be explored, if not because of this 55 million, then because of the next 55 million"
7,SPURIOUS,O,Claim,0.000,,America's innovation and education rankings would be lower
7,SPURIOUS,O,Claim,0.000,,Doesn't immigration of a working class citizen on such a massive scale cause dissonance in a country more so than it does cultural exchange
7,SPURIOUS,O,Premise,0.000,,it would have been preferable to have our abortions alive
7,SPURIOUS,O,Claim,0.000,,"Or are we talking about a population so huge that race and national identity are insignificant, that there is always going to be a huge amount of hostility between different demographics"
7,SPURIOUS,O,Premise,0.000,,Perhaps the immigration of illegals is lowering the value of blue collar work and makes it harder for the borderline impoverished citizens to provide for their children
7,SPURIOUS,O,Claim,0.000,,how many of these women wouldn't be having financial troubles if there wasn't competition from cheap illegal labor to keep wages lower
7,SPURIOUS,O,Premise,0.000,,This holds true even if illegal immigration is an overall plus to the countries value
7,SPURIOUS,O,Premise,0.000,,this discussion is abstract enough to go into some weird places and that it is necessary to have a stopping point
7,SPURIOUS,O,Premise,0.000,,would having a higher population from none-abortion just add on to the problems of a world going to shit
7,SPURIOUS,O,Claim,0.000,,"An aborted fetus is likely to have been a less productive person than a never-considered-for-abortion fetus in an industrial society, its likely that these abortions would still be more productive than not"
7,SPURIOUS,O,Premise,0.000,,Then there was the debate as to whether or not a larger population with less resources per person is more innovative than a smaller one
7,SPURIOUS,O,Premise,0.000,,Modern technology like the internet must be considered
7,SPURIOUS,O,Premise,0.000,,55 million chances to do so isn't a bad place to start
7,SPURIOUS,O,Premise,0.000,,"Good point none-the-less, but I disagree"
8,MATCH,Premise,Premise,1.000,as they have more pull in the end anyway.,as they have more pull in the end anyway.
8,MATCH,Premise,Premise,1.000,"That the landlords are then slightly restricted in the administration of their property is not a problem,","That the landlords are then slightly restricted in the administration of their property is not a problem,"
8,MATCH,Premise,Premise,1.000,With those kinds of amounts you think twice about whether you really want to stay in the flat.,With those kinds of amounts you think twice about whether you really want to stay in the flat.
8,MISS,Premise,O,0.000,"Rent increases upon re-letting are n't bad as such, if it 's only a small amount,",
8,MISS,Premise,O,0.000,"they’re very bad however, if the rent suddenly climbs by €100 or €200.",
8,MISS,Claim,O,0.000,"If there must be rent increases, there should also be a cap to avoid nasty surprises.",
8,MISS,Premise,O,0.000,"This helps the landlords,",
8,MISS,Premise,O,0.000,"as they can adjust their expenses through the increase,",
8,MISS,Premise,O,0.000,"and also the tenants,",
8,MISS,Premise,O,0.000,as they can plan for a maximum rent increase.,
8,SPURIOUS,O,Claim,0.000,,"they’re very bad however, if the rent suddenly climbs by €100 or €200."
8,SPURIOUS,O,Premise,0.000,,"If there must be rent increases,"
8,SPURIOUS,O,Claim,0.000,,there should also be a cap to avoid nasty surprises.
8,SPURIOUS,O,Premise,0.000,,"This helps the landlords, as they can adjust their expenses through the increase,"
8,SPURIOUS,O,Premise,0.000,,"and also the tenants, as they can plan for a maximum rent increase."
9,MATCH,Premise,Premise,1.000,https: //www.youtube.com/watch? v=rlQrYCacrKo,https: //www.youtube.com/watch? v=rlQrYCacrKo
9,MATCH,Premise,Premise,1.000,There is also a Youtube video to go with this opinion.,There is also a Youtube video to go with this opinion.
9,MATCH,Claim,Claim,1.000,Bill Gade presents the argument better than I do so I will just quote him.,Bill Gade presents the argument better than I do so I will just quote him.
9,MATCH,Claim,Claim,0.875,"Automation is a slow process that will take decades, and end up revolutionizing our economic structure and way of life.","~~slaves~~ robots Automation is a slow process that will take decades, and end up revolutionizing our economic structure and way of life."
9,MISS,Claim,O,0.000,"I do realize that this is a very unhealthy idea to have whether or not that the idea is true or not, I just have not been able to beat it myself.",
9,MISS,Claim,O,0.000,I do disagree with Gade a little bit.,
9,MISS,Claim,O,0.000,"I do n't think it would kill everybody,",
9,MISS,Premise,O,0.000,the some few people that still know how to hunt and gather would probably survive as well people who were rich enough to have access to a lot of resources to start out with before the economy crashes.,
9,MISS,Claim,O,0.000,I probably believe this because I listen to Alex Jones too much.,
9,MISS,Claim,O,0.000,~~slaves~~ robots,
9,MISS,Premise,O,0.000,"Just like the Industrial revolution forced feudal and mercantile agriculturalist societies to become capitalist ones,",
9,MISS,Claim,O,0.000,the Automation revolution will force capitalist economies to become socialist ones.,
9,MISS,Claim,O,0.000,On one hand the trend if confirmed would be consistent with Karl Marx 's prediction.,
9,MISS,Premise,O,0.000,On the other hand I work with Free Software on a daily basis,
9,MISS,Claim,O,0.000,it seems more capitalist than anything.,
9,SPURIOUS,O,Premise,0.000,,"I do realize that this is a very unhealthy idea to have whether or not that the idea is true or not, I just have not been able to beat it myself."
9,SPURIOUS,O,Premise,0.000,,I do disagree with Gade a little bit.
9,SPURIOUS,O,Premise,0.000,,"I don't think it would kill everybody, the some few people that still know how to hunt and gather would probably survive as well people who were rich enough to have access to a lot of resources to start out with before the economy crashes."
9,SPURIOUS,O,Premise,0.000,,I probably believe this because I listen to Alex Jones too much.
9,SPURIOUS,O,Premise,0.000,,"Just like the Industrial revolution forced feudal and mercantile agriculturalist societies to become capitalist ones, the Automation revolution will force capitalist economies to become socialist ones."
9,SPURIOUS,O,Premise,0.000,,On one hand the trend if confirmed would be consistent with Karl Marx's prediction.
9,SPURIOUS,O,Premise,0.000,,On the other hand I work with Free Software on a daily basis it seems more capitalist than anything.
10,MATCH,Premise,Premise,1.000,It would be conceivable to invest more into the training and control of this occupation sector on the part of the state.,It would be conceivable to invest more into the training and control of this occupation sector on the part of the state.
10,MATCH,Claim,Claim,1.000,That 's why the statutory health insurance companies should not cover such treatments.,That's why the statutory health insurance companies should not cover such treatments.
