doc_id,type,gold_label,pred_label,overlap,gold_text,pred_text
7,MISS,Ambiguity,O,0.000,"Without the extra population from abortions, has there been proportionately more immigration to fill labor needs, or are the millions of illegals from Mexico as likely to be so numerous even if there was a higher none-abortion population?",
7,MISS,Ambiguity,O,0.000,"Does n't immigration of a working class citizen on such a massive scale cause dissonance in a country more so than it does cultural exchange, meaning that it would have been preferable to have our abortions alive?",
7,MISS,Ambiguity,O,0.000,"Or are we talking about a population so huge that race and national identity are insignificant, that there is always going to be a huge amount of hostility between different demographics?",
7,MISS,Implicature,O,0.000,Perhaps the immigration of illegals is lowering the value of blue collar work and makes it harder for the borderline impoverished citizens to provide for their children.,
7,MISS,Implicature,O,0.000,"Its debatable how many women are having abortions due to financial reasons, but surely its a significant number, so how many of these women would n't be having financial troubles if there was n't competition from cheap illegal labor to keep wages lower?",
7,MISS,Implicature,O,0.000,This holds true even if illegal immigration is an overall plus to the countries value.,
7,MISS,Presupposition,O,0.000,"Similar: An aborted fetus is likely to have been a less productive person than a never-considered-for-abortion fetus, but in an industrial society, its likely that these abortions would still be more productive than not.",
7,MISS,Ambiguity,O,0.000,"Simply speaking, one person can set in motion drastic change for an entire nation.",
7,MISS,Ambiguity,O,0.000,55 million chances to do so is n't a bad place to start.,
7,MISS,Implicature,O,0.000,"If that was a good basis for having a huge population, India would be a superpower.",
7,MISS,Explicit,O,0.000,"Good point none-the-less, but I disagree",
7,MISS,Explicit,O,0.000,"should be noted that India has less internet users and that the availibilty of the internet may play a huge part in people with less wealth being able to be innovative, so with the internet taken into account, your answer could be true) [ Source] ( http: //en.wikipedia.org/wiki/ListofcountriesbynumberofInternetusers",
7,SPURIOUS,O,Explicit,0.000,,America is a better place because of the 55 million abortions its had.
7,SPURIOUS,O,Explicit,0.000,,"These people would have been raised by their incompetent parents to drain down society, increase crime rates, suck up resources, and generally screw things up."
7,SPURIOUS,O,Explicit,0.000,,"Various ways to lower a resource negative population would have to be explored, if not because of this 55 million, then because of the next 55 million."
7,SPURIOUS,O,Explicit,0.000,,"One possibility is that there would be wars waged to try to kill them all, perhaps even with other countries with similar problems."
7,SPURIOUS,O,Explicit,0.000,,"Waging war to purposefully lower population, even with a country facing similar issues, would cost not only resources, but it would also cause political, cultural, and global issues."
7,SPURIOUS,O,Explicit,0.000,,America's innovation and education rankings would be lower.
7,SPURIOUS,O,Explicit,0.000,,Every middle-class child in the country would receive a lower quality education if there were 55 million more around.
7,SPURIOUS,O,Explicit,0.000,,"I'm not trying to hear arguments on the ethics of abortion, its a banal argument that everyone and their mother has had at one point what I am really fishing for is insight into what the country would look like with those 55 million around."
7,SPURIOUS,O,Explicit,0.000,,Would we adapt to the population and make good use of each of them?
7,SPURIOUS,O,Explicit,0.000,,"Without the extra population from abortions, has there been proportionately more immigration to fill labor needs, or are the millions of illegals from Mexico as likely to be so numerous even if there was a higher none-abortion population?"
7,SPURIOUS,O,Explicit,0.000,,"Doesn't immigration of a working class citizen on such a massive scale cause dissonance in a country more so than it does cultural exchange, meaning that it would have been preferable to have our abortions alive?"
7,SPURIOUS,O,Explicit,0.000,,"Or are we talking about a population so huge that race and national identity are insignificant, that there is always going to be a huge amount of hostility between different demographics?"
7,SPURIOUS,O,Explicit,0.000,,Perhaps the immigration of illegals is lowering the value of blue collar work and makes it harder for the borderline impoverished citizens to provide for their children.
7,SPURIOUS,O,Explicit,0.000,,"Its debatable how many women are having abortions due to financial reasons, but surely its a significant number, so how many of these women wouldn't be having financial troubles if there wasn't competition from cheap illegal labor to keep wages lower?"
7,SPURIOUS,O,Explicit,0.000,,This holds true even if illegal immigration is an overall plus to the countries value.
7,SPURIOUS,O,Explicit,0.000,,"Similar: An aborted fetus is likely to have been a less productive person than a never-considered-for-abortion fetus, but in an industrial society, its likely that these abortions would still be more productive than not."
7,SPURIOUS,O,Explicit,0.000,,"Simply speaking, one person can set in motion drastic change for an entire nation."
7,SPURIOUS,O,Explicit,0.000,,55 million chances to do so isn't a bad place to start.
7,SPURIOUS,O,Explicit,0.000,,"If that was a good basis for having a huge population, India would be a superpower."
