doc_id,type,gold_label,pred_label,overlap,gold_text,pred_text
0,SPURIOUS,O,Claim,0.000,,"Without the extra population from abortions, has there been proportionately more immigration to fill labor needs, or are the millions of illegals from Mexico as likely to be so numerous even if there was a higher none-abortion population"
0,SPURIOUS,O,Claim,0.000,,Doesn't immigration of a working class citizen on such a massive scale cause dissonance in a country more so than it does cultural exchange
0,SPURIOUS,O,Claim,0.000,,"Or are we talking about a population so huge that race and national identity are insignificant, that there is always going to be a huge amount of hostility between different demographics"
0,SPURIOUS,O,Claim,0.000,,Surely its a significant number
0,SPURIOUS,O,Claim,0.000,,How many of these women would n't be having financial troubles if there wasn't competition from cheap illegal labor to keep wages lower
0,SPURIOUS,O,Claim,0.000,,Having a higher population from none-abortions just adds on to the problems of a world going to shit
0,SPURIOUS,O,Claim,0.000,,An aborted fetus is likely to have been a less productive person than a never-considered-for-abortion fetus in an industrial society
0,SPURIOUS,O,Claim,0.000,,Its likely that these abortions would still be more productive than not
0,SPURIOUS,O,Premise,0.000,,I can't confirm but I do recall reading once that a common reason for women to abort is becoming pregnant too soon after having a child
1,MATCH,Claim,Claim,1.000,I think you and I more or less agree that their is something fetid in the system,I think you and I more or less agree that their is something fetid in the system
1,MATCH,Claim,Claim,1.000,that 's exactly what it 's turning into,that 's exactly what it 's turning into
1,MATCH,Claim,Claim,1.000,"I think that America 's problem is that it has fetishized democracy to the point where anything resulting from that system is accepted, even if it 's corrupt and tyrannical","I think that America 's problem is that it has fetishized democracy to the point where anything resulting from that system is accepted, even if it 's corrupt and tyrannical"
1,MATCH,Claim,Claim,1.000,America 's problem is n't that it is n't a democracy,America 's problem is n't that it is n't a democracy
1,MATCH,Claim,Claim,1.000,I always think that the best way to address a problem is to see it for what it is,I always think that the best way to address a problem is to see it for what it is
1,MATCH,Claim,Claim,1.000,The reason I think this is important is because I 'm pissed off about the way things are in America,The reason I think this is important is because I 'm pissed off about the way things are in America
1,MATCH,Claim,Claim,1.000,that is naive,that is naive
1,MATCH,Claim,Claim,1.000,Ideally I would like it if no money was involved in the poltical process,Ideally I would like it if no money was involved in the poltical process
1,MATCH,Claim,Claim,1.000,I see that and agree with it,I see that and agree with it
1,MATCH,Claim,Claim,1.000,neither of those are in conflict with the USA being a democracy by definition,neither of those are in conflict with the USA being a democracy by definition
1,MATCH,Premise,Premise,1.000,There 's no rule saying that the person who raises the most money wins the election.,There 's no rule saying that the person who raises the most money wins the election.
1,MATCH,Claim,Claim,1.000,it 's not an issue that makes the USA an un-democratic state,it 's not an issue that makes the USA an un-democratic state
1,MATCH,Claim,Claim,1.000,you do n't need millions of dollars,you do n't need millions of dollars
1,MATCH,Claim,Claim,1.000,Anyone *can* run for office.,Anyone *can* run for office.
1,MATCH,Claim,Claim,1.000,Well in my brain a fair election is when anyone can run for office.,Well in my brain a fair election is when anyone can run for office.
1,MATCH,Claim,Claim,1.000,This is the best argument I 've seen here,This is the best argument I 've seen here
1,MATCH,Claim,Claim,1.000,Fair enough haha.,Fair enough haha.
1,MATCH,Claim,Claim,1.000,it remains by definition a democratic one,it remains by definition a democratic one
1,MATCH,Claim,Claim,1.000,"You can argue, perhaps successfully, that the US is a fascist, un-free state","You can argue, perhaps successfully, that the US is a fascist, un-free state"
1,MATCH,Premise,Premise,1.000,"we continue to vote those who do these things into office in free and fair elections, time and time again, without fail","we continue to vote those who do these things into office in free and fair elections, time and time again, without fail"
1,MATCH,Claim,Claim,1.000,The answer to both of those questions is unambiguously `` yes. '',The answer to both of those questions is unambiguously `` yes. ''
1,MATCH,Premise,Premise,1.000,"The USA was intended to be a federal republic, a republic being a form of indirect democracy.","The USA was intended to be a federal republic, a republic being a form of indirect democracy."
1,MATCH,Claim,Claim,1.000,It 's clearly an oligarchy,It 's clearly an oligarchy
1,MATCH,Claim,Claim,1.000,"It 's not a free, democratic society by any means.","It 's not a free, democratic society by any means."
1,MATCH,Premise,Premise,1.000,"The energy laws in that country allow corporations to drill where they please and, as a result, poison who they please.","The energy laws in that country allow corporations to drill where they please and, as a result, poison who they please."
1,MATCH,Premise,Premise,1.000,The US has given itself license to detain and torture citizens with no trial.,The US has given itself license to detain and torture citizens with no trial.
1,MATCH,Claim,Claim,0.933,it seems like the problem is more caused by the populace not being responsible voters,... it seems like the problem is more caused by the populace not being responsible voters
1,MATCH,Claim,Claim,0.917,"Okay, I think you have officially Changed My View haha ...","Okay, I think you have officially Changed My View haha"
1,MISS,Premise,O,0.000,There is an unchecked organization that spies on them 24/7 without consent.,
1,MISS,Claim,O,0.000,"A democracy is not necessarily a functional, benevolent government, nor is a democracy necessarily free.",
1,MISS,Claim,O,0.000,Is political power in the US held by elected officials?,
1,MISS,Claim,O,0.000,Are those officials elected in free and fair democratic elections?,
1,MISS,Premise,O,0.000,"The domestic spying, the secret courts, the torture, the corporate favoritism, the environmental destruction, the lies, the unjustified wars, the unregulated financial system ... all of those are things instituted or approved by our democratically elected officials, fully within the scope of power ceded to them by the constitution.",
1,MISS,Premise,O,0.000,The fact that you need millions of dollars to do so seems unfair.,
1,MISS,Premise,O,0.000,It instantly results in a situation where only the rich can run for and hold offices.,
1,MISS,Claim,O,0.000,"On the municipal level I do n't think superpacs are a problem, but definitely on a federal level.",
1,MISS,Premise,O,0.000,You might not get very far,
1,MISS,Premise,O,0.000,you need to be *able to raise* millions of dollars,
1,MISS,Claim,O,0.000,I do n't see a problem with that,
1,MISS,Premise,O,0.000,"Raising large amounts of money requires leadership, diplomacy, organization, charisma… all traits I like to see in my elected officials.",
1,MISS,Premise,O,0.000,The corruption and lack of transparency created by PACs and SuperPACs and Citizens United in general is definitely a major problem,
1,MISS,Premise,O,0.000,like some other things that have come up in this discussion,
1,MISS,Premise,O,0.000,The fact that most people vote for the most visible candidate on their side rather than the one that most closely represents their interests is a problem with the electorate and also a result of our winner-take-all voting system,
1,MISS,Premise,O,0.000,"No, we 're probably never going to get money out of politics entirely",
1,MISS,Premise,O,0.000,"corporations being able to anonymously fund entire campaigns is a major threat to healthy government, even if it is n't, strictly speaking, un-democratic",
1,MISS,Premise,O,0.000,I get tired of seeing people worship at the altar of the US flag,
1,MISS,Premise,O,0.000,they seem blind to what the US government is really about,
1,SPURIOUS,O,Claim,0.000,,There is an unchecked organization that spies on them 24/7 without consent.
1,SPURIOUS,O,Premise,0.000,,"A democracy is not necessarily a functional, benevolent government, nor is a democracy necessarily free."
1,SPURIOUS,O,Premise,0.000,,Is political power in the US held by elected officials?
1,SPURIOUS,O,Premise,0.000,,Are those officials elected in free and fair democratic elections?
1,SPURIOUS,O,Claim,0.000,,"No, we 're probably never going to get money out of politics entirely"
1,SPURIOUS,O,Claim,0.000,,"corporations being able to anonymously fund entire campaigns is a major threat to healthy government, even if it is n't, strictly speaking, un-democratic"
1,SPURIOUS,O,Claim,0.000,,I get tired of seeing people worship at the altar of the US flag
1,SPURIOUS,O,Claim,0.000,,they seem blind to what the US government is really about
1,SPURIOUS,O,Claim,0.000,,The fact that you need millions of dollars to do so seems unfair.
1,SPURIOUS,O,Claim,0.000,,It instantly results in a situation where only the rich can run for and hold offices.
1,SPURIOUS,O,Premise,0.000,,"On the municipal level I do n't think superpacs are a problem, but definitely on a federal level."
1,SPURIOUS,O,Claim,0.000,,You might not get very far
1,SPURIOUS,O,Claim,0.000,,you need to be *able to raise* millions of dollars
1,SPURIOUS,O,Premise,0.000,,I do n't see a problem with that
1,SPURIOUS,O,Claim,0.000,,"Raising large amounts of money requires leadership, diplomacy, organization, charisma… all traits I like to see in my elected officials."
1,SPURIOUS,O,Claim,0.000,,The corruption and lack of transparency created by PACs and SuperPACs and Citizens United in general is definitely a major problem
1,SPURIOUS,O,Claim,0.000,,like some other things that have come up in this discussion
1,SPURIOUS,O,Claim,0.000,,The fact that most people vote for the most visible candidate on their side rather than the one that most closely represents their interests is a problem with the electorate and also a result of our winner-take-all voting system
2,MATCH,Claim,Claim,1.000,these discounts should n’t be offered at all,These discounts should n’t be offered at all
2,MATCH,Claim,Claim,1.000,EMS people are just as deserving of these discounts ( and that many more people contribute enough to be placed in the same category),EMS people are just as deserving of these discounts ( and that many more people contribute enough to be placed in the same category)
2,MATCH,Premise,Premise,1.000,"[ It looks like there 's even less reason behind it than I initially thought, actually.]","[ It looks like there 's even less reason behind it than I initially thought, actually.]"
2,MATCH,Premise,Premise,1.000,that 's [ usually] the fault of their leaders and therefore not relevant to the debate,that's [ usually] the fault of their leaders and therefore not relevant to the debate
2,MATCH,Premise,Premise,1.000,Some might argue that soldiers do the US a disservice rather than help,Some might argue that soldiers do the US a disservice rather than help
2,MATCH,Premise,Premise,1.000,"As for the “ They 're not risking their lives for our country. ” argument, police officers do that too, and for citizens rather than the country and its interests","As for the “ They 're not risking their lives for our country. ” argument, police officers do that too, and for citizens rather than the country and its interests"
2,MISS,Premise,O,0.000,"For those of you who do n’t know, it 's common ( at least in the US) for businesses, transit agencies, etc. to give small discounts to military veterans to thank them for their service.",
2,MISS,Claim,O,0.000,"It seems that medical responders ( even hospital staff, actually) and other emergency services do more good for society than soldiers",
2,MISS,Claim,O,0.000,such discounts should be given to them,
2,MISS,Premise,O,0.000,"How many tons of food, water, and blankets did firefighters haul into the Sandy disaster zone?",
2,MISS,Premise,O,0.000,Way less than my folk.,
2,MISS,Premise,O,0.000,Does that make us public servants?,
2,MISS,Claim,O,0.000,Nope.,
2,MISS,Claim,O,0.000,We all just do our jobs.,
2,SPURIOUS,O,Claim,0.000,,"For those of you who do n’t know, it 's common ( at least in the US) for businesses, transit agencies, etc. to give small discounts to military veterans to thank them for their service."
2,SPURIOUS,O,Premise,0.000,,"It seems that medical responders ( even hospital staff, actually) and other emergency services do more good for society than soldiers"
2,SPURIOUS,O,Premise,0.000,,Way less than my folk. Does that make us public servants? Nope. We all just do our jobs.
3,MATCH,Claim,Claim,1.000,On one hand the trend if confirmed would be consistent with Karl Marx 's prediction.,On one hand the trend if confirmed would be consistent with Karl Marx 's prediction.
3,MATCH,Claim,Claim,1.000,I probably believe this because I listen to Alex Jones too much.,I probably believe this because I listen to Alex Jones too much.
3,MATCH,Claim,Claim,1.000,I do disagree with Gade a little bit.,I do disagree with Gade a little bit.
3,MATCH,Claim,Claim,1.000,"I do realize that this is a very unhealthy idea to have whether or not that the idea is true or not, I just have not been able to beat it myself.","I do realize that this is a very unhealthy idea to have whether or not that the idea is true or not, I just have not been able to beat it myself."
3,MATCH,Claim,Claim,1.000,Bill Gade presents the argument better than I do so I will just quote him.,Bill Gade presents the argument better than I do so I will just quote him.
3,MATCH,Claim,Claim,0.955,"Automation is a slow process that will take decades, and end up revolutionizing our economic structure and way of life.","robots Automation is a slow process that will take decades, and end up revolutionizing our economic structure and way of life."
3,MISS,Premise,O,0.000,There is also a Youtube video to go with this opinion.,
3,MISS,Premise,O,0.000,https: //www.youtube.com/watch? v=rlQrYCacrKo,
3,MISS,Claim,O,0.000,"I do n't think it would kill everybody,",
3,MISS,Premise,O,0.000,the some few people that still know how to hunt and gather would probably survive as well people who were rich enough to have access to a lot of resources to start out with before the economy crashes.,
3,MISS,Claim,O,0.000,~~slaves~~ robots,
3,MISS,Premise,O,0.000,"Just like the Industrial revolution forced feudal and mercantile agriculturalist societies to become capitalist ones,",
3,MISS,Claim,O,0.000,the Automation revolution will force capitalist economies to become socialist ones.,
3,MISS,Premise,O,0.000,On the other hand I work with Free Software on a daily basis,
3,MISS,Claim,O,0.000,it seems more capitalist than anything.,
3,SPURIOUS,O,Premise,0.000,,There is also a Youtube video to go with this opinion. <premise> https: //www.youtube.com/watch? v=rlQrYCacrKo
3,SPURIOUS,O,Premise,0.000,,"I do n't think it would kill everybody, the some few people that still know how to hunt and gather would probably survive as well people who were rich enough to have access to a lot of resources to start out with before the economy crashes."
3,SPURIOUS,O,Premise,0.000,,On the other hand I work with Free Software on a daily basis it seems more capitalist than anything.
3,SPURIOUS,O,Premise,0.000,,"Just like the Industrial revolution forced feudal and mercantile agriculturalist societies to become capitalist ones, the Automation revolution will force capitalist economies to become socialist ones."
4,MATCH,Claim,Claim,1.000,What would be stopping them is the people already in the commutes they would try to go to.,What would be stopping them is the people already in the commutes they would try to go to.
4,MATCH,Premise,Premise,1.000,The reason that the end of our current economic paradigm wo n't be followed by a new one is because there is nothing for us to do after the machines are doing all of the service jobs we are currently losing.,The reason that the end of our current economic paradigm wo n't be followed by a new one is because there is nothing for us to do after the machines are doing all of the service jobs we are currently losing.
4,MATCH,Claim,Claim,1.000,I probably believe this because I listen to Alex Jones too much.,I probably believe this because I listen to Alex Jones too much.
4,MATCH,Claim,Claim,1.000,I do disagree with Gade a little bit.,I do disagree with Gade a little bit.
4,MATCH,Claim,Claim,1.000,"I do realize that this is a very unhealthy idea to have whether or not that the idea is true or not, I just have not been able to beat it myself.","I do realize that this is a very unhealthy idea to have whether or not that the idea is true or not, I just have not been able to beat it myself."
4,MATCH,Claim,Claim,1.000,Bill Gade presents the argument better than I do so I will just quote him.,Bill Gade presents the argument better than I do so I will just quote him.
4,MISS,Premise,O,0.000,There is also a Youtube video to go with this opinion.,
4,MISS,Premise,O,0.000,https: //www.youtube.com/watch? v=rlQrYCacrKo,
4,MISS,Claim,O,0.000,"I do n't think it would kill everybody,",
4,MISS,Premise,O,0.000,the some few people that still know how to hunt and gather would probably survive as well people who were rich enough to have access to a lot of resources to start out with before the economy crashes.,
4,MISS,Premise,O,0.000,Machines do n't have money either so they wo n't bother buying services from us.,
4,MISS,Premise,O,0.000,Cryptocurrency may help a little because it would allow servers to be able to buy and sell things,
4,MISS,Premise,O,0.000,once they can administrate their own systems what is the use of humans.,
4,MISS,Claim,O,0.000,If the urban folk get rid of the rural folk the urban folk will just die due to their lack of skills.,
4,MISS,Claim,O,0.000,They could n't just survive together,
4,MISS,Premise,O,0.000,the ecosystem will not be able to sustain the amount of people,
4,MISS,Claim,O,0.000,The rural folk can survive without the urban folk,
4,MISS,Claim,O,0.000,their standard of living will plummet due to lack of infrastructure.,
4,SPURIOUS,O,Premise,0.000,,There is also a Youtube video to go with this opinion. <premise> https: //www.youtube.com/watch? v=rlQrYCacrKo
4,SPURIOUS,O,Premise,0.000,,"I do n't think it would kill everybody, the some few people that still know how to hunt and gather would probably survive as well people who were rich enough to have access to a lot of resources to start out with before the economy crashes."
4,SPURIOUS,O,Claim,0.000,,Machines do n't have money either so they wo n't bother buying services from us.
4,SPURIOUS,O,Premise,0.000,,Cryptocurrency may help a little because it would allow servers to be able to buy and sell things once they can administrate their own systems what is the use of humans.
4,SPURIOUS,O,Premise,0.000,,If the urban folk get rid of the rural folk the urban folk will just die due to their lack of skills. </claim> <premise> They could n't just survive together the ecosystem will not be able to sustain the amount of people
4,SPURIOUS,O,Claim,0.000,,The rural folk can survive without the urban folk their standard of living will plummet due to lack of infrastructure.
5,MATCH,Claim,Claim,1.000,Should't this sort of thing be stopped?,Should't this sort of thing be stopped?
5,MATCH,Claim,Claim,1.000,do n't you think it 's a problem that the likes of ISIS some neo-nazi groups actively recruit on twitter and facebook,do n't you think it 's a problem that the likes of ISIS some neo-nazi groups actively recruit on twitter and facebook
5,MATCH,Claim,Claim,1.000,"Although I may disagree somewhat, I see why censorship can be dangerous.","Although I may disagree somewhat, I see why censorship can be dangerous."
5,MATCH,Claim,Claim,1.000,Good arguments,Good arguments
5,MATCH,Claim,Claim,1.000,"To carry out a balancing act, you have to avoid any extreme reactions, as they only make for larger oscillations.","To carry out a balancing act, you have to avoid any extreme reactions, as they only make for larger oscillations."
5,MATCH,Claim,Claim,1.000,Global stability is a myth grown out of a population that has gotten good at balancing acts.,Global stability is a myth grown out of a population that has gotten good at balancing acts.
5,MATCH,Claim,Claim,1.000,The only constant is change.,The only constant is change.
5,MATCH,Claim,Claim,1.000,I think governments should do much more and try to completely stamp out any signs of fascism,I think governments should do much more and try to completely stamp out any signs of fascism
5,MATCH,Premise,Premise,1.000,Fear of losing votes from radical sympathizers leads to political groups appeasing extremism.,Fear of losing votes from radical sympathizers leads to political groups appeasing extremism.
5,MATCH,Claim,Claim,1.000,I see this as a major flaw in democracy.,I see this as a major flaw in democracy.
5,MATCH,Claim,Claim,1.000,"I believe fascist neo-nazi groups, the KKK, the golden dawn or any religious extremist group like radical Islamism all fall under the far-right.","I believe fascist neo-nazi groups, the KKK, the golden dawn or any religious extremist group like radical Islamism all fall under the far-right."
5,MATCH,Premise,Premise,1.000,"Radicalism almost always leads to violence, and is a plague on democratic society and governments.","Radicalism almost always leads to violence, and is a plague on democratic society and governments."
5,MATCH,Premise,Premise,0.833,"While this may be true, has n't the killing of innocents ( and murder or rape, or destruction of property) always been considered deeply immoral ( outside of wars)?","has n't the killing of innocents ( and murder or rape, or destruction of property) always been considered deeply immoral ( outside of wars)?"
5,MISS,Claim,O,0.000,I think some of the biggest threats to global stability comes from the political fringes.,
5,MISS,Premise,O,0.000,"It 's either the extreme left, or the extreme right.",
5,MISS,Premise,O,0.000,Since communism has been relegated to just a handful of countries,
5,MISS,Claim,O,0.000,the far-left has for the most part been dealt with,
5,MISS,Claim,O,0.000,However the far-right continues to be a menace.,
5,MISS,Claim,O,0.000,These groups are always extreme fringes,
5,MISS,Claim,O,0.000,a handful of people make the world a much nastier place,
5,MISS,Premise,O,0.000,"Often it is the leaders of such movements that prey on the weak-willed, using them as pawns in their ambitions of power.",
5,MISS,Premise,O,0.000,Unfortunately with the world 's obsession with free speech and personal liberty,
5,MISS,Claim,O,0.000,such leaders are given a free hand,
5,MISS,Premise,O,0.000,Would n't restricting `` free speech '' put brakes on this sort of recruitment?,
5,MISS,Premise,O,0.000,Political parties in democracies often try to keep these groups on a leash,
5,MISS,Premise,O,0.000,do not wish to eliminate them since they serve definite political goals like polarizing the electorate,
5,MISS,Premise,O,0.000,After the horrors of World War 2,
5,MISS,Claim,O,0.000,I find it completely absurd that we still put up with their ideologies,
5,MISS,Claim,O,0.000,Bringing socio-economic growth to communities that feel disenfranchised just is n't enough,
5,MISS,Premise,O,0.000,their will always be a few bad apples,
5,MISS,Claim,O,0.000,These bad apples need to be weeded out,
5,MISS,Premise,O,0.000,"Instead, we allow them to spread their rot, and infect society.",
5,MISS,Premise,O,0.000,The supports necessary for real stability simply do n't exist.,
5,MISS,Premise,O,0.000,Censorship is an extreme reaction to an extreme force,
5,MISS,Premise,O,0.000,There are many things we used to consider extreme that are now fundamental principles of our society.,
5,MISS,Premise,O,0.000,"We claim that our old positions were wrong, and have good evidence to back this up.",
5,MISS,Premise,O,0.000,"With this in mind, we are forced to acknowledge that we are probably making errors in other places, and may even have been led astray in one of the areas we have already changed.",
5,MISS,Premise,O,0.000,Censorship halts this process and locks in whatever is current.,
5,MISS,Premise,O,0.000,Censorship does not eliminate the censored individual.,
5,MISS,Premise,O,0.000,"Indeed, they will work hard to evade the censor, carrying out their activities further from the public eye.",
5,MISS,Premise,O,0.000,"This brings their arguments out of public discourse, where a solid counter-argument is more likely to be interjected.",
5,MISS,Premise,O,0.000,"It also dooms any attempt to change their beliefs, as their opponents no longer understand those beliefs sufficiently to do this.",
5,MISS,Premise,O,0.000,"Finally it gives them a true claim that they are being oppressed and targeted, which history suggests tends to strengthen a group.",
5,MISS,Premise,O,0.000,"We already clamp down on extremism, and potential extremists are actively monitored using existing surveillance techniques.",
5,MISS,Premise,O,0.000,Is it really that bad to go after them just a little bit more?,
5,SPURIOUS,O,Claim,0.000,,"I think some of the biggest threats to global stability comes from the political fringes. It 's either the extreme left, or the extreme right."
5,SPURIOUS,O,Claim,0.000,,Since communism has been relegated to just a handful of countries the far-left has for the most part been dealt with
5,SPURIOUS,O,Premise,0.000,,However the far-right continues to be a menace.
5,SPURIOUS,O,Premise,0.000,,These groups are always extreme fringes a handful of people make the world a much nastier place
5,SPURIOUS,O,Claim,0.000,,"Often it is the leaders of such movements that prey on the weak-willed, using them as pawns in their ambitions of power."
5,SPURIOUS,O,Premise,0.000,,Unfortunately with the world 's obsession with free speech and personal liberty such leaders are given a free hand
5,SPURIOUS,O,Claim,0.000,,Would n't restricting `` free speech '' put brakes on this sort of recruitment?
5,SPURIOUS,O,Premise,0.000,,Political parties in democracies often try to keep these groups on a leash do not wish to eliminate them since they serve definite political goals like polarizing the electorate
5,SPURIOUS,O,Premise,0.000,,After the horrors of World War 2 I find it completely absurd that we still put up with their ideologies
5,SPURIOUS,O,Claim,0.000,,Bringing socio-economic growth to communities that feel disenfranchised just is n't enough their will always be a few bad apples
5,SPURIOUS,O,Premise,0.000,,These bad apples need to be weeded out
5,SPURIOUS,O,Claim,0.000,,"Instead, we allow them to spread their rot, and infect society."
5,SPURIOUS,O,Claim,0.000,,The supports necessary for real stability simply do n't exist.
5,SPURIOUS,O,Claim,0.000,,Censorship is an extreme reaction to an extreme force
5,SPURIOUS,O,Claim,0.000,,There are many things we used to consider extreme that are now fundamental principles of our society.
5,SPURIOUS,O,Claim,0.000,,"We claim that our old positions were wrong, and have good evidence to back this up."
5,SPURIOUS,O,Claim,0.000,,"With this in mind, we are forced to acknowledge that we are probably making errors in other places, and may even have been led astray in one of the areas we have already changed."
5,SPURIOUS,O,Claim,0.000,,Censorship halts this process and locks in whatever is current.
5,SPURIOUS,O,Claim,0.000,,Censorship does not eliminate the censored individual.
5,SPURIOUS,O,Claim,0.000,,"Indeed, they will work hard to evade the censor, carrying out their activities further from the public eye."
5,SPURIOUS,O,Claim,0.000,,"It also dooms any attempt to change their beliefs, as their opponents no longer understand those beliefs sufficiently to do this."
5,SPURIOUS,O,Claim,0.000,,"Finally it gives them a true claim that they are being oppressed and targeted, which history suggests tends to strengthen a group."
5,SPURIOUS,O,Premise,0.000,,"While this may be true,"
5,SPURIOUS,O,Premise,0.000,,"We already clamp down on extremism,"
5,SPURIOUS,O,Premise,0.000,,and potential extremists are actively monitored using existing surveillance techniques.
5,SPURIOUS,O,Claim,0.000,,Is it really that bad to go after them just a little bit more?
6,MATCH,Premise,Premise,1.000,smart phones are prevalent enough among phone users who want to use the Internet,smart phones are prevalent enough among phone users who want to use the Internet
